Symbol,Name,LastSale,MarketCap,ADR TSO,IPOyear,Sector,Industry,Summary Quote
VBTX,"Veritex Holdings, Inc.",25.64,275271988.7,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/vbtx
VRML,"Vermillion, Inc.",1.285,67164768.07,n/a,n/a,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,http://www.nasdaq.com/symbol/vrml
VSAR,"Versartis, Inc.",16.2,563694989.4,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/vsar
VTNR,"Vertex Energy, Inc",1.25,41439238.75,n/a,n/a,Energy,Integrated oil Companies,http://www.nasdaq.com/symbol/vtnr
VRTX,Vertex Pharmaceuticals Incorporated,79.39,19691370753,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/vrtx
VRTB,"Vestin Realty Mortgage II, Inc.",2.56,6103498.24,n/a,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/vrtb
VIA,Viacom Inc.,41.25,16368517976,n/a,n/a,Consumer Services,Television Services,http://www.nasdaq.com/symbol/via
VIAB,Viacom Inc.,37.79,13130517632,n/a,n/a,Consumer Services,Television Services,http://www.nasdaq.com/symbol/viab
VMET,Viamet Pharmaceuticals Corp.,n/a,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/vmet
VSAT,"ViaSat, Inc.",65.07,3706492809,n/a,n/a,Technology,Radio And Television Broadcasting And Communications Equipment,http://www.nasdaq.com/symbol/vsat
VIAV,Viavi Solutions Inc.,8.52,1960670478,n/a,n/a,Technology,Semiconductors,http://www.nasdaq.com/symbol/viav
VICL,Vical Incorporated,2.35,25967410.7,n/a,n/a,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/vicl
VICR,Vicor Corporation,15.55,604208840.7,n/a,n/a,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/vicr
CIZ,Victory CEMP Developed Enhanced Volatility Wtd Index ETF,28.6,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ciz
CEZ,Victory CEMP Emerging Market Volatility Wtd Index ETF,25,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/cez
CID,Victory CEMP International High Div Volatility Wtd Index ETF,32.0267,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/cid
CIL,Victory CEMP International Volatility Wtd Index ETF,33.2799,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/cil
CFO,Victory CEMP US 500 Enhanced Volatility Wtd Index ETF,40.86,28602000,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/cfo
CFA,Victory CEMP US 500 Volatility Wtd Index ETF,40.93,8186000,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/cfa
CSF,Victory CEMP US Discovery Enhanced Volatility Wtd Index ETF,40.45,22247500,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/csf
CDC,Victory CEMP US EQ Income Enhanced Volatility Wtd Index ETF,41.625,27056250,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/cdc
CDL,Victory CEMP US Large Cap High Div Volatility Wtd Index ETF,40.5436,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/cdl
CSB,Victory CEMP US Small Cap High Div Volatility Wtd Index ETF,41.48,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/csb
CSA,Victory CEMP US Small Cap Volatility Wtd Index ETF,41.56,2129885250,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/csa
VBND,Vident Core U.S. Bond Strategy Fund,48.95,420970000,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/vbnd
VUSE,Vident Core US Equity ETF,29.32,445664000,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/vuse
VIDI,Vident International Equity Fund,22.05,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/vidi
VDTH,Videocon d2h Limited,8.87,334841613,37749900,n/a,Consumer Services,Television Services,http://www.nasdaq.com/symbol/vdth
VRAY,"ViewRay, Inc.",3.1,134765549.8,n/a,n/a,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,http://www.nasdaq.com/symbol/vray
VKTX,"Viking Therapeutics, Inc.",1.26,25414532.64,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/vktx
VKTXW,"Viking Therapeutics, Inc.",0.45,0,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/vktxw
VBFC,Village Bank and Trust Financial Corp.,28.15,40216075.25,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/vbfc
VLGEA,"Village Super Market, Inc.",29.99,424984721.2,n/a,n/a,Consumer Services,Food Chains,http://www.nasdaq.com/symbol/vlgea
VIP,VimpelCom Ltd.,4.1,5494111910,1340027295,n/a,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/vip
VNOM,Viper Energy Partners LP,16.48,1446949867,n/a,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/vnom
VIRC,Virco Manufacturing Corporation,4.45,67549504.8,n/a,n/a,Consumer Durables,Industrial Specialties,http://www.nasdaq.com/symbol/virc
VIRT,"Virtu Financial, Inc.",16.5,2289806970,n/a,n/a,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/virt
VRTS,"Virtus Investment Partners, Inc.",122.05,718695452.7,n/a,n/a,Finance,Investment Managers,http://www.nasdaq.com/symbol/vrts
VRTU,Virtusa Corporation,27.19,814675372,n/a,n/a,Technology,EDP Services,http://www.nasdaq.com/symbol/vrtu
VISN,"VisionChina Media, Inc.",3.92,15533086.24,3962522,n/a,Technology,Advertising,http://www.nasdaq.com/symbol/visn
VTGN,"VistaGen Therapeutics, Inc.",3.67,30754310.07,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/vtgn
VTL,"Vital Therapies, Inc.",5.05,161856792.5,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/vtl
VIVE,"Viveve Medical, Inc.",5.09,54200391.63,n/a,n/a,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,http://www.nasdaq.com/symbol/vive
VVPR,VivoPower International PLC,5.6899,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/vvpr
VVUS,"VIVUS, Inc.",1.25,131054126.3,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/vvus
VOD,Vodafone Group Plc,26.23,11282337153,430131039,n/a,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/vod
VOXX,VOXX International Corporation,5,120801620,n/a,n/a,Consumer Non-Durables,Electronic Components,http://www.nasdaq.com/symbol/voxx
VYGR,"Voyager Therapeutics, Inc.",11.84,316365770.9,n/a,n/a,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/vygr
VSEC,VSE Corporation,38.96,420716728.6,n/a,n/a,Consumer Services,Military/Government/Technical,http://www.nasdaq.com/symbol/vsec
VTVT,vTv Therapeutics Inc.,4.98,163406250,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/vtvt
VUZI,Vuzix Corporation,7.1,138907495.6,n/a,n/a,Technology,Radio And Television Broadcasting And Communications Equipment,http://www.nasdaq.com/symbol/vuzi
VWR,VWR Corporation,26.26,3454408622,n/a,n/a,Consumer Durables,Diversified Electronic Products,http://www.nasdaq.com/symbol/vwr
WGBS,"WaferGen Bio-systems, Inc.",5,3785545,n/a,n/a,Capital Goods,Biotechnology: Laboratory Analytical Instruments,http://www.nasdaq.com/symbol/wgbs
WBA,"Walgreens Boots Alliance, Inc.",83.1,89672289169,n/a,n/a,Health Care,Medical/Nursing Services,http://www.nasdaq.com/symbol/wba
WAFD,"Washington Federal, Inc.",34.05,3035118017,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/wafd
WAFDW,"Washington Federal, Inc.",16.26,0,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/wafdw
WASH,"Washington Trust Bancorp, Inc.",54.65,935691450.6,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/wash
WFBI,WashingtonFirst Bankshares Inc,28.58,367824228.5,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/wfbi
WSBF,"Waterstone Financial, Inc.",18.45,542169910.4,n/a,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/wsbf
WVE,WAVE Life Sciences Ltd.,27.25,639706530.3,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/wve
WNFM,"Wayne Farms, Inc.",n/a,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/wnfm
WAYN,Wayne Savings Bancshares Inc.,16.5,45900343.5,n/a,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/wayn
WSTG,"Wayside Technology Group, Inc.",17.55,81062397,n/a,n/a,Technology,Retail: Computer Software & Peripheral Equipment,http://www.nasdaq.com/symbol/wstg
WCFB,"WCF Bancorp, Inc.",9.84,25222124.16,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/wcfb
WDFC,WD-40 Company,119.25,1690456757,n/a,n/a,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/wdfc
FLAG,WeatherStorm Forensic Accounting Long Short ETF,38.2799,15311960,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/flag
WEB,"Web.com Group, Inc.",20.7,1052732407,n/a,n/a,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/web
WBMD,WebMD Health Corp,50.42,1895792000,n/a,n/a,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/wbmd
WCST,"Wecast Network, Inc.",1.24,52967415.92,n/a,n/a,Consumer Services,Television Services,http://www.nasdaq.com/symbol/wcst
WB,Weibo Corporation,44.75,2132391469,47651206,n/a,Technology,"Computer Software: Programming, Data Processing",http://www.nasdaq.com/symbol/wb
WEBK,"Wellesley Bancorp, Inc.",26.75,65765757.75,n/a,n/a,Finance,Banks,http://www.nasdaq.com/symbol/webk
WEN,Wendy&#39;s Company (The),13.25,3254532867,n/a,n/a,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/wen
WERN,"Werner Enterprises, Inc.",26.95,1942049610,n/a,n/a,Transportation,Trucking Freight/Courier Services,http://www.nasdaq.com/symbol/wern
WSBC,"WesBanco, Inc.",42.56,1866719180,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/wsbc
WTBA,West Bancorporation,24.2,390539575.8,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/wtba
WSTC,West Corporation,24.76,2061303401,n/a,n/a,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/wstc
WMAR,"West Marine, Inc.",9.91,247210063.6,n/a,n/a,Consumer Durables,Automotive Aftermarket,http://www.nasdaq.com/symbol/wmar
WABC,Westamerica Bancorporation,62.52,1604972114,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/wabc
WBB,"Westbury Bancorp, Inc.",20.975,85953578.35,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/wbb
WSTL,"Westell Technologies, Inc.",0.6399,39454125.53,n/a,n/a,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/wstl
WDC,Western Digital Corporation,70.38,20091653504,n/a,n/a,Technology,Electronic Components,http://www.nasdaq.com/symbol/wdc
WNEB,"Western New England Bancorp, Inc.",9.5,287374040.5,n/a,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/wneb
WLB,Westmoreland Coal Company,17.52,325357647.8,n/a,n/a,Energy,Coal Mining,http://www.nasdaq.com/symbol/wlb
WPRT,Westport Fuel Systems Inc,1.25,136731626.3,n/a,n/a,Energy,Industrial Machinery/Components,http://www.nasdaq.com/symbol/wprt
WEYS,"Weyco Group, Inc.",30.85,322376422.6,n/a,n/a,Consumer Non-Durables,Apparel,http://www.nasdaq.com/symbol/weys
WHLR,"Wheeler Real Estate Investment Trust, Inc.",1.7,115540357.2,n/a,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/whlr
WHLRD,"Wheeler Real Estate Investment Trust, Inc.",23.701,0,n/a,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/whlrd
WHLRP,"Wheeler Real Estate Investment Trust, Inc.",22.5564,16240608,n/a,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/whlrp
WHLRW,"Wheeler Real Estate Investment Trust, Inc.",0.0462,0,n/a,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/whlrw
WHF,"WhiteHorse Finance, Inc.",12.45,227883430.5,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/whf
WHFBL,"WhiteHorse Finance, Inc.",25.32,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/whfbl
WFM,"Whole Foods Market, Inc.",30.71,9778239354,n/a,n/a,Consumer Services,Food Chains,http://www.nasdaq.com/symbol/wfm
WILN,Wi-LAN Inc,1.75,207445841.8,n/a,n/a,Miscellaneous,Multi-Sector Companies,http://www.nasdaq.com/symbol/wiln
WHLM,"Wilhelmina International, Inc.",7.5,40362510,n/a,n/a,Consumer Services,Professional Services,http://www.nasdaq.com/symbol/whlm
WVVI,"Willamette Valley Vineyards, Inc.",7.97,39688886.45,n/a,n/a,Consumer Non-Durables,Beverages (Production/Distribution),http://www.nasdaq.com/symbol/wvvi
WVVIP,"Willamette Valley Vineyards, Inc.",5.15,0,n/a,n/a,Consumer Non-Durables,Beverages (Production/Distribution),http://www.nasdaq.com/symbol/wvvip
WLDN,"Willdan Group, Inc.",21.46,178662332.9,n/a,n/a,Consumer Services,Military/Government/Technical,http://www.nasdaq.com/symbol/wldn
WLFC,Willis Lease Finance Corporation,25.65,166458701.7,n/a,n/a,Consumer Durables,Industrial Specialties,http://www.nasdaq.com/symbol/wlfc
WLTW,Willis Towers Watson Public Limited Company,126.78,17336709733,n/a,n/a,Finance,Specialty Insurers,http://www.nasdaq.com/symbol/wltw
WIN,"Windstream Holdings, Inc.",7.64,734315948.9,n/a,n/a,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/win
WINT,"Windtree Therapeutics, Inc.",1.36,11527404.88,n/a,n/a,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/wint
WING,Wingstop Inc.,28.27,812688771.8,n/a,n/a,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/wing
WINA,Winmark Corporation,124.95,515048523.2,n/a,n/a,Consumer Services,Other Specialty Stores,http://www.nasdaq.com/symbol/wina
WINS,Wins Finance Holdings Inc.,193.56,3879261193,n/a,n/a,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/wins
WTFC,Wintrust Financial Corporation,71.93,3723901841,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/wtfc
WTFCM,Wintrust Financial Corporation,26.59,0,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/wtfcm
WTFCW,Wintrust Financial Corporation,48.507,0,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/wtfcw
AGZD,WisdomTree Barclays Interest Rate Hedged U.S. Aggregate Bond F,48.2507,19300280,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/agzd
AGND,WisdomTree Barclays Negative Duration U.S. Aggregate Bond Fund,44.265,17706000,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/agnd
CXSE,WisdomTree China ex-State-Owned Enterprises Fund,49,7350000,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/cxse
EMCG,WisdomTree Emerging Markets Consumer Growth Fund,20.26,22286000,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/emcg
EMCB,WisdomTree Emerging Markets Corporate Bond Fund,70.5199,56415920,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/emcb
DGRE,WisdomTree Emerging Markets Quality Dividend Growth Fund,21.44,42880000,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/dgre
DXGE,WisdomTree Germany Hedged Equity Fund,28.75,126500000,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/dxge
HYZD,WisdomTree Interest Rate Hedged High Yield Bond Fund,24.15,16905000,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/hyzd
WETF,"WisdomTree Investments, Inc.",11.59,1580793850,n/a,n/a,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/wetf
DXJS,WisdomTree Japan Hedged SmallCap Equity Fund,37.5,105000000,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/dxjs
DXKW,WisdomTree Korea Hedged Equity Fund,22.4209,10089405,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/dxkw
GULF,WisdomTree Middle East Dividend Fund,17.36,19096000,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/gulf
HYND,WisdomTree Negative Duration High Yield Bond Fund,21.97,8788000,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/hynd
CRDT,WisdomTree Strategic Corporate Bond Fund,74.08,7408000,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/crdt
DGRW,WisdomTree U.S. Quality Dividend Growth Fund,33.72,1092528000,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/dgrw
DGRS,WisdomTree U.S. SmallCap Quality Dividend Growth Fund,33.9825,88354500,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/dgrs
DXPS,WisdomTree United Kingdom Hedged Equity Fund,23.6928,18954240,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/dxps
UBND,WisdomTree Western Asset Unconstrained Bond Fund,49.685,4968500,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ubnd
WIX,Wix.com Ltd.,47.45,1910946543,n/a,n/a,Technology,"Computer Software: Programming, Data Processing",http://www.nasdaq.com/symbol/wix
WMIH,WMIH Corp.,1.5,309571200,n/a,n/a,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/wmih
WBKC,"Wolverine Bancorp, Inc.",31.7,66532181.9,n/a,n/a,Finance,Banks,http://www.nasdaq.com/symbol/wbkc
WWD,"Woodward, Inc.",69.19,4270745347,n/a,n/a,Energy,Industrial Machinery/Components,http://www.nasdaq.com/symbol/wwd
WKHS,"Workhorse Group, Inc.",6.45,171114352.7,n/a,n/a,Capital Goods,Auto Manufacturing,http://www.nasdaq.com/symbol/wkhs
WRLD,World Acceptance Corporation,64.44,571368085.9,n/a,n/a,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/wrld
JMU,Wowo Limited,3.66,43085776.2,11772070,n/a,Technology,EDP Services,http://www.nasdaq.com/symbol/jmu
WPCS,WPCS International Incorporated,1.31,3784143.29,n/a,n/a,Consumer Services,Telecommunications Equipment,http://www.nasdaq.com/symbol/wpcs
WPPGY,WPP plc,112.83,1694295899,15016360,n/a,Technology,Advertising,http://www.nasdaq.com/symbol/wppgy
WMGI,Wright Medical Group N.V.,23.98,2477346679,n/a,n/a,Health Care,Industrial Specialties,http://www.nasdaq.com/symbol/wmgi
WMGIZ,Wright Medical Group N.V.,1.33,0,n/a,n/a,Health Care,Industrial Specialties,http://www.nasdaq.com/symbol/wmgiz
WSFS,WSFS Financial Corporation,46.2,1447188758,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/wsfs
WSFSL,WSFS Financial Corporation,26,0,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/wsfsl
WSCI,WSI Industries Inc.,3.05,8904475,n/a,n/a,Technology,Industrial Machinery/Components,http://www.nasdaq.com/symbol/wsci
WVFC,WVS Financial Corp.,14.5,29118088,n/a,n/a,Finance,Banks,http://www.nasdaq.com/symbol/wvfc
WYNN,"Wynn Resorts, Limited",92.43,9403912404,n/a,n/a,Consumer Services,Hotels/Resorts,http://www.nasdaq.com/symbol/wynn
XBIT,XBiotech Inc.,10,324636920,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/xbit
XELB,"Xcel Brands, Inc",4.35,81260436,n/a,n/a,Miscellaneous,Multi-Sector Companies,http://www.nasdaq.com/symbol/xelb
XCRA,Xcerra Corporation,7.72,418158856.6,n/a,n/a,Capital Goods,Electrical Products,http://www.nasdaq.com/symbol/xcra
XNCR,"Xencor, Inc.",25.81,1197883422,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/xncr
XBIO,"Xenetic Biosciences, Inc.",4.7716,39550093.71,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/xbio
XBKS,"Xenith Bankshares, Inc.",28.48,65762712.32,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/xbks
XENE,Xenon Pharmaceuticals Inc.,8.1,144935762.4,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/xene
XGTI,"XG Technology, Inc",1.66,10412745.08,n/a,n/a,Consumer Durables,Telecommunications Equipment,http://www.nasdaq.com/symbol/xgti
XGTIW,"XG Technology, Inc",20,0,n/a,n/a,Consumer Durables,Telecommunications Equipment,http://www.nasdaq.com/symbol/xgtiw
XLNX,"Xilinx, Inc.",59.05,14910793505,n/a,n/a,Technology,Semiconductors,http://www.nasdaq.com/symbol/xlnx
XOMA,XOMA Corporation,4.95,29933070.75,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/xoma
XPLR,Xplore Technologies Corp,2.13,23317810.77,n/a,n/a,Technology,Computer Manufacturing,http://www.nasdaq.com/symbol/xplr
XTLB,XTL Biopharmaceuticals Ltd.,0.6,2659106.4,4431844,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/xtlb
XNET,Xunlei Limited,3.88,106269921.4,27389155,n/a,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/xnet
YHOO,Yahoo! Inc.,41.23,39338552393,n/a,n/a,Technology,EDP Services,http://www.nasdaq.com/symbol/yhoo
YNDX,Yandex N.V.,21.84,7028079437,n/a,n/a,Technology,"Computer Software: Programming, Data Processing",http://www.nasdaq.com/symbol/yndx
YTRA,"Yatra Online, Inc.",9.72,312103999.8,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ytra
YIN,Yintech Investment Holdings Limited,16.9,126750000,7500000,n/a,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/yin
YRCW,"YRC Worldwide, Inc.",13.66,454523003.9,n/a,n/a,Transportation,Trucking Freight/Courier Services,http://www.nasdaq.com/symbol/yrcw
YECO,Yulong Eco-Materials Limited,0.88,10557521.92,n/a,n/a,Capital Goods,Building Materials,http://www.nasdaq.com/symbol/yeco
YY,YY Inc.,40.38,1547814018,38331204,n/a,Technology,EDP Services,http://www.nasdaq.com/symbol/yy
ZFGN,"Zafgen, Inc.",4.18,114250063.2,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/zfgn
ZAGG,ZAGG Inc,7.4,208175586.4,n/a,n/a,Consumer Services,Other Specialty Stores,http://www.nasdaq.com/symbol/zagg
ZAIS,"ZAIS Group Holdings, Inc.",1.56,21997430.52,n/a,n/a,Finance,Investment Managers,http://www.nasdaq.com/symbol/zais
ZBRA,Zebra Technologies Corporation,85.96,4537461351,n/a,n/a,Technology,Industrial Machinery/Components,http://www.nasdaq.com/symbol/zbra
ZLTQ,"ZELTIQ Aesthetics, Inc.",43.17,1725808860,n/a,n/a,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,http://www.nasdaq.com/symbol/zltq
Z,"Zillow Group, Inc.",36.7,6651888212,n/a,n/a,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/z
ZG,"Zillow Group, Inc.",37.14,6731638370,n/a,n/a,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/zg
ZN,Zion Oil & Gas Inc,1.37,56744458.81,n/a,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/zn
ZNWAA,Zion Oil & Gas Inc,n/a,0,n/a,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/znwaa
ZION,Zions Bancorporation,43.37,8835250614,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/zion
